Name,Address,City,State,Zip Code,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
Chipotle Mexican Grill,4984 S Power Rd Ste 107 ,Mesa,Arizona,85212,US,33.32550688,-111.68759820000001,33724.0,32.7,89325.0,32987.0,2115.0,6.271498042936781
Chipotle Mexican Grill,10604 N Oracle Rd Ste 101 ,Valley,Arizona,85737,US,32.3987337,-110.95573970000001,21795.0,51.8,76922.0,44274.0,1626.0,7.460426703372333
Chipotle Mexican Grill,16680 N 83rd Ave Ste 101 ,Peoria,Arizona,85382,US,33.63626808,-112.23411100000001,39556.0,43.0,69833.0,33297.0,2632.0,6.653857821822227
Chipotle Mexican Grill,9940 W Happy Valley Pkwy Ste 1040,Peoria,Arizona,85383,US,33.711424900000004,-112.27308059999999,50308.0,37.7,112701.0,43135.0,1379.0,2.7411147332432217
Chipotle Mexican Grill,100 E Camelback Rd 200  ,Phoenix,Arizona,85012,US,33.5096598,-112.07167920000002,7012.0,42.5,67230.0,53630.0,824.0,11.751283513976041
Chipotle Mexican Grill,11 W Washington St Suite 140 ,Phoenix,Arizona,85003,US,33.44806055,-112.0744555,8419.0,39.5,42936.0,37766.0,1652.0,19.622282931464543
Chipotle Mexican Grill,1515 N 7th Ave Ste 120 ,Phoenix,Arizona,85007,US,33.4655983,-112.08238109999999,14751.0,32.7,32964.0,21958.0,5171.0,35.0552504914921
Chipotle Mexican Grill,1660 E Camelback Rd Ste 185 ,Phoenix,Arizona,85016,US,33.51037506,-112.04622040000001,35167.0,38.4,56423.0,44495.0,6062.0,17.237751300935535
Chipotle Mexican Grill,16635 N Tatum Blvd Ste 100 ,Phoenix,Arizona,85032,US,33.63818544,-111.9773865,72830.0,36.6,54161.0,27780.0,11763.0,16.151311272827133
Chipotle Mexican Grill,1818 W Bethany Home Rd  ,Phoenix,Arizona,85015,US,33.524379700000004,-112.0986855,39866.0,32.0,34636.0,19308.0,12645.0,31.718757838759846
Chipotle Mexican Grill,21001 N Tatum Blvd   ,Phoenix,Arizona,85050,US,33.6747533,-111.9752754,30647.0,39.9,89489.0,48804.0,1873.0,6.111528045159396
Chipotle Mexican Grill,2415 E Baseline Rd Ste 111 ,Phoenix,Arizona,85042,US,33.37725717,-112.0298729,46570.0,32.1,53824.0,23442.0,8510.0,18.27356667382435
Chipotle Mexican Grill,2450 W Bell Rd Ste 5 ,Phoenix,Arizona,85023,US,33.64037284,-112.11227859999998,34488.0,34.9,55644.0,29416.0,4698.0,13.622129436325679
Chipotle Mexican Grill,2470 W Happy Valley Rd Ste 1181,Phoenix,Arizona,85085,US,33.714657,-112.1125722,22211.0,34.7,87058.0,44613.0,1314.0,5.915987573724731
Chipotle Mexican Grill,3009 W Agua Fria Fwy Ste #1,Phoenix,Arizona,85027,US,33.66665769,-112.12322169999999,36539.0,35.4,56184.0,28806.0,3797.0,10.391636333780344
Chipotle Mexican Grill,3039 W Peoria Ave Ste C105 ,Phoenix,Arizona,85029,US,33.5814625,-112.1251124,45958.0,35.1,47365.0,23035.0,8338.0,18.14265198659646
Chipotle Mexican Grill,3125 E Indian School Rd Ste 101,Phoenix,Arizona,85016,US,33.49495085,-112.01463340000001,35167.0,38.4,56423.0,44495.0,6062.0,17.237751300935535
Chipotle Mexican Grill,4111 E Chandler Blvd   ,Phoenix,Arizona,85048,US,33.30479752,-111.993614,35252.0,39.4,102494.0,50184.0,1581.0,4.484851923295132
Chipotle Mexican Grill,425 E Bell Rd Ste 140 ,Phoenix,Arizona,85022,US,33.63993407,-112.0674683,51426.0,39.0,55614.0,33913.0,6898.0,13.413448450200288
Chipotle Mexican Grill,4423 E. Thomas Road Suite B ,Phoenix,Arizona,85018,US,33.47971019,-111.98621170000001,38833.0,38.4,66150.0,51784.0,4334.0,11.16061082069374
Chipotle Mexican Grill,4622 E Cactus Rd   ,Phoenix,Arizona,85032,US,33.599529,-111.981757,72830.0,36.6,54161.0,27780.0,11763.0,16.151311272827133
Chipotle Mexican Grill,4705 E Broadway Rd   ,Phoenix,Arizona,85040,US,33.406421,-111.979649,35358.0,28.2,38543.0,14710.0,11170.0,31.591153345777474
Chipotle Mexican Grill,7427 W Thomas Rd Suite 5 ,Phoenix,Arizona,85033,US,33.47967648,-112.2198342,65759.0,25.7,39443.0,13326.0,19642.0,29.869675633753555
Chipotle Mexican Grill,351 N Montezuma St Ste B ,Prescott,Arizona,86301,US,34.54663163,-112.469246,22919.0,53.3,51665.0,29025.0,2918.0,12.731794580915398
Chipotle Mexican Grill,5791 E State Route 69 Ste 100,Valley,Arizona,86314,US,34.578154999999995,-112.362518,38932.0,41.6,47568.0,23482.0,6423.0,16.49799650672968
Chipotle Mexican Grill,21172 S Ellsworth Loop Rd Ste 114,Creek,Arizona,85142,US,33.25618534,-111.63888850000001,,,,,,
Chipotle Mexican Grill,11015 N Scottsdale Rd Ste 100 ,Scottsdale,Arizona,85254,US,33.58595737,-111.92558190000001,46333.0,44.2,91605.0,48816.0,2349.0,5.069820646191699
Chipotle Mexican Grill,15035 N Thompson Peak Pkwy Ste E101,Scottsdale,Arizona,85260,US,33.62240125,-111.8739547,38934.0,45.8,84585.0,54968.0,2469.0,6.3415010016951765
Chipotle Mexican Grill,15425 N Scottsdale Rd Ste 160 ,Scottsdale,Arizona,85254,US,33.62629570000001,-111.92482009999999,46333.0,44.2,91605.0,48816.0,2349.0,5.069820646191699
Chipotle Mexican Grill,20851 N Scottsdale Rd Ste 101 ,Scottsdale,Arizona,85255,US,33.6762414,-111.92401389999999,41625.0,50.2,126991.0,76681.0,1683.0,4.043243243243243
Chipotle Mexican Grill,2805 N Scottsdale Rd Ste 105 ,Scottsdale,Arizona,85257,US,33.47933691,-111.9257679,33369.0,36.7,63037.0,37297.0,3423.0,10.258023914411579
Chipotle Mexican Grill,4513 N Scottsdale Rd Ste 108 ,Scottsdale,Arizona,85251,US,33.50337052,-111.9256946,41575.0,37.6,61379.0,50751.0,7022.0,16.889957907396273
Chipotle Mexican Grill,7014 E Camelback Rd Ste 580 ,Scottsdale,Arizona,85251,US,33.50367267,-111.9292365,41575.0,37.6,61379.0,50751.0,7022.0,16.889957907396273
Chipotle Mexican Grill,8320 N Hayden Rd Ste 108 ,Scottsdale,Arizona,85258,US,33.557573600000005,-111.89913759999999,25152.0,54.0,84334.0,63064.0,1551.0,6.166507633587786
Chipotle Mexican Grill,9010 E Talking Stick Way  ,Scottsdale,Arizona,85250,US,33.5386903,-111.8876449,17734.0,48.0,72238.0,51071.0,1260.0,7.1049960527799705
Chipotle Mexican Grill,9301 E Shea Blvd Ste 102 ,Scottsdale,Arizona,85260,US,33.58081393,-111.8819009,38934.0,45.8,84585.0,54968.0,2469.0,6.3415010016951765
Chipotle Mexican Grill,361 Forest Rd Ste B  ,Sedona,Arizona,86336,US,34.86836335,-111.7619956,11788.0,60.1,59212.0,43988.0,1440.0,12.215812690872074
Chipotle Mexican Grill,480 N Highway 90 Byp Ste A6,Vista,Arizona,85635,US,31.55986474,-110.25793859999999,33767.0,38.1,53371.0,28387.0,5617.0,16.634584061361686
Chipotle Mexican Grill,13869 W Bell Rd Ste 107 ,Surprise,Arizona,85374,US,33.63829071,-112.3590925,47709.0,54.2,54364.0,31035.0,5513.0,11.555471713932382
Chipotle Mexican Grill,1038 S Mill Ave   ,Tempe,Arizona,85281,US,33.41798134,-111.9404017,65283.0,24.2,35682.0,20480.0,21281.0,32.59807300522341
Chipotle Mexican Grill,1655 W Elliot Rd   ,Tempe,Arizona,85284,US,33.348634000000004,-111.965379,18945.0,42.6,111420.0,55714.0,984.0,5.193982581155978
Chipotle Mexican Grill,2000 E Rio Salado Pkwy Ste 1226,Tempe,Arizona,85281,US,33.43336835,-111.90183619999999,65283.0,24.2,35682.0,20480.0,21281.0,32.59807300522341
Chipotle Mexican Grill,2020 E Elliot Rd Ste 102 ,Tempe,Arizona,85284,US,33.349788800000006,-111.90155890000001,18945.0,42.6,111420.0,55714.0,984.0,5.193982581155978
Chipotle Mexican Grill,815 E Baseline Rd Ste 118 ,Tempe,Arizona,85283,US,33.37791758,-111.92908500000001,51119.0,33.1,62663.0,30966.0,6772.0,13.247520491402414
Chipotle Mexican Grill,1202 W Irvington Rd   ,Tucson,Arizona,85714,US,32.1639328,-110.9897341,15693.0,31.2,28977.0,14428.0,5177.0,32.98923086726566
Chipotle Mexican Grill,235 W Wetmore Rd Ste 101 ,Tucson,Arizona,85705,US,32.2861099,-110.97555190000001,56450.0,34.5,27657.0,17907.0,18443.0,32.67139061116032
Chipotle Mexican Grill,3055 N Campbell Ave Ste 183 ,Tucson,Arizona,85719,US,32.26238951,-110.94412630000001,48369.0,22.9,31975.0,18783.0,14024.0,28.993777005933552
Chipotle Mexican Grill,4774 E Grant Rd Tucson  ,Tucson,Arizona,85712,US,32.25002328,-110.8909247,33612.0,41.2,36215.0,24702.0,8041.0,23.923003689158634
Chipotle Mexican Grill,5870 E Broadway Blvd Ste 3002 ,Tucson,Arizona,85711,US,32.21917539,-110.8654868,39521.0,35.8,39085.0,22563.0,9499.0,24.03532299283925
Chipotle Mexican Grill,6501 E Grant Rd Ste 141 ,Tucson,Arizona,85715,US,32.25026413,-110.85154299999999,17137.0,48.8,67134.0,40042.0,1219.0,7.113263698430297
Chipotle Mexican Grill,7555 N La Cholla Blvd Ste 155,Tucson,Arizona,85741,US,32.3435616,-111.01341969999999,35219.0,35.5,59087.0,27797.0,3898.0,11.067889491467673
Chipotle Mexican Grill,905 E University Blvd Ste 149 ,Tucson,Arizona,85719,US,32.23192171,-110.9574618,48369.0,22.9,31975.0,18783.0,14024.0,28.993777005933552
Chipotle Mexican Grill,9484 E 22nd St Ste 130 ,Tucson,Arizona,85710,US,32.20596149,-110.7901435,54663.0,41.1,41814.0,26069.0,10134.0,18.539048350804016
Chipotle Mexican Grill,1525 S Yuma Palms Pkwy Ste 3,Yuma,Arizona,85365,US,32.699728,-114.60106840000002,50690.0,34.8,51799.0,26042.0,6450.0,12.72440323535214
Chipotle Mexican Grill,3080 S 4th Avenue Suite A ,Yuma,Arizona,85364,US,32.69987814,-114.60100320000001,74382.0,31.9,42444.0,20899.0,16894.0,22.71248420316743
Chipotle Mexican Grill,2400 SE Walton Blvd   ,Bentonville,Arkansas,72712,US,36.33465562,-94.18511392,53959.0,33.1,83327.0,40065.0,3965.0,7.348171760040031
Chipotle Mexican Grill,915 E Oak St   ,Conway,Arkansas,72032,US,35.09108728,-92.41823378,33539.0,34.0,45234.0,23265.0,5604.0,16.708906049673516
Chipotle Mexican Grill,3379 N College Ave Ste 1 ,Fayetteville,Arkansas,72703,US,36.11273655,-94.14538540000001,32352.0,31.8,42482.0,35563.0,6789.0,20.98479228486647
Chipotle Mexican Grill,550 W Dickson St   ,Fayetteville,Arkansas,72701,US,36.0667367,-94.16612579,43641.0,25.2,37686.0,24604.0,10240.0,23.464173598221855
Chipotle Mexican Grill,100 S University Ave   ,Rock,Arkansas,72205,US,34.75201037,-92.34153181,23242.0,38.3,48963.0,34065.0,3221.0,13.858531967988986
Chipotle Mexican Grill,11525 Cantrell Rd Ste 1000  ,Rock,Arkansas,72212,US,34.79354122,-92.40036711,12766.0,42.6,96591.0,52708.0,647.0,5.068149772834091
Chipotle Mexican Grill,2314 S Shore Ctr   ,Alameda,California,94501,US,37.756120700000004,-122.25011370000001,63843.0,40.5,89769.0,46554.0,5946.0,9.313472111272967
Chipotle Mexican Grill,2610 5th St Ste A  ,Alameda,California,94501,US,37.78614101,-122.28120659999999,63843.0,40.5,89769.0,46554.0,5946.0,9.313472111272967
Chipotle Mexican Grill,2121 W Main St Ste 210 ,Alhambra,California,91801,US,34.092555299999994,-118.1458415,54479.0,40.1,55832.0,29698.0,7700.0,14.133886451660272
Chipotle Mexican Grill,26661 Aliso Creek Rd Ste A ,Viejo,California,92656,US,33.57698001,-117.725426,52124.0,37.1,108288.0,47999.0,2189.0,4.1996009515770085
Chipotle Mexican Grill,2002 E Lincoln Ave   ,Anaheim,California,92806,US,33.8395799,-117.8886747,39719.0,34.4,68272.0,27724.0,5300.0,13.34373977189758
Chipotle Mexican Grill,5631 E La Palma Ave  ,Anaheim,California,92807,US,33.86056975,-117.79228290000002,35777.0,44.7,107390.0,47244.0,1439.0,4.022137127204629
Chipotle Mexican Grill,8182 E Santa Ana Canyon Rd Ste,Anaheim,California,92808,US,33.86802786,-117.74815100000001,20667.0,41.2,124466.0,56427.0,861.0,4.166061837712295
Chipotle Mexican Grill,927 S Euclid St Ste B ,Anaheim,California,92802,US,33.81863895,-117.941768,42248.0,33.7,58944.0,21754.0,8834.0,20.909865555765954
Chipotle Mexican Grill,19179 Bear Valley Rd Ste 4 ,Valley,California,92308,US,34.47069588,-117.24579150000001,41807.0,40.2,49098.0,22957.0,8006.0,19.14990312627072
Chipotle Mexican Grill,400 S Baldwin Ave Ste FC-9 ,Arcadia,California,91007,US,34.13572656,-118.04973659999999,34523.0,44.8,80166.0,38448.0,3461.0,10.025200590910407
Chipotle Mexican Grill,1229 E Grand Ave Arroyo  ,Grande,California,93420,US,35.12017355,-120.6017122,30136.0,48.9,83210.0,41128.0,1893.0,6.281523758959384
Chipotle Mexican Grill,2845 Bell Rd Ste A  ,Auburn,California,95603,US,38.9412008,-121.09614850000001,29244.0,47.3,66272.0,38400.0,2972.0,10.162768431131171
Chipotle Mexican Grill,860 E Alosta Ave   ,Azusa,California,91702,US,34.12814642,-117.8915716,62348.0,30.3,62514.0,20939.0,7817.0,12.537691666132034
Chipotle Mexican Grill,10510 Stockdale Hwy    ,Bakersfield,California,93311,US,35.35212177,-119.1191179,45763.0,34.3,95293.0,39804.0,2572.0,5.620260909468348
Chipotle Mexican Grill,2630 Mt Vernon Avenue Suite 100 ,Bakersfield,California,93306,US,35.39223261,-118.9679403,73401.0,31.0,53254.0,23263.0,16164.0,22.0214983447092
Chipotle Mexican Grill,2701 Ming Ave Space 200  ,Bakersfield,California,93304,US,35.33770689999999,-119.03516040000001,49976.0,29.3,38102.0,16304.0,15487.0,30.98887465983672
Chipotle Mexican Grill,4580 Coffee Rd    ,Bakersfield,California,93308,US,35.401163399999994,-119.0918348,53702.0,34.6,43659.0,22512.0,12666.0,23.5857137536777
Chipotle Mexican Grill,4950 Stockdale Hwy    ,Bakersfield,California,93309,US,35.35453087,-119.05705890000002,59378.0,31.8,50742.0,24970.0,12898.0,21.721849843376333
Chipotle Mexican Grill,5321 Gosford Rd    ,Bakersfield,California,93313,US,35.30652184,-119.0925288,52637.0,29.7,72946.0,23856.0,6100.0,11.588806352945646
Chipotle Mexican Grill,3939 Crenshaw Blvd Ste A  ,Hills,California,90008,US,34.01328442,-118.336625,31739.0,42.9,39907.0,31172.0,6926.0,21.821733513973346
Chipotle Mexican Grill,13916 Garvey Ave    ,Park,California,91706,US,34.069396000000005,-117.97208,77342.0,34.2,62161.0,18853.0,10739.0,13.885081844276073
Chipotle Mexican Grill,300 S Highland Springs Ave Ste 11A,Banning,California,92220,US,33.9238641,-116.94544270000002,33014.0,40.2,41144.0,20927.0,7593.0,22.999333616041678
Chipotle Mexican Grill,2590 High Point Pkwy Barstow  ,Barstow,California,92311,US,34.85281236,-117.08279669999999,33612.0,30.5,42409.0,19801.0,10883.0,32.37831726764251
Chipotle Mexican Grill,1050 Gilman St    ,Berkeley,California,94710,US,37.87939337,-122.29632450000001,7461.0,35.9,67250.0,40417.0,1050.0,14.073180538801768
Chipotle Mexican Grill,2225 Shattuck Ave    ,Berkeley,California,94704,US,37.86887329,-122.2674866,29190.0,21.8,31379.0,19692.0,10781.0,36.93388146625556
Chipotle Mexican Grill,2311 Telegraph Ave    ,Berkeley,California,94704,US,37.86838434,-122.25895609999999,29190.0,21.8,31379.0,19692.0,10781.0,36.93388146625556
Chipotle Mexican Grill,244 S Beverly Dr   ,Beverly Hills,California,90212,US,34.06332379,-118.3988293,13156.0,42.4,93846.0,75033.0,1358.0,10.322286409242931
Chipotle Mexican Grill,475 N Beverly Dr   ,Beverly Hills,California,90210,US,34.07132265,-118.40356170000001,19909.0,48.1,143542.0,116411.0,1522.0,7.644783766135919
Chipotle Mexican Grill,1065 Brea Mall Ste 2160  ,Brea,California,92821,US,33.91567794,-117.8864341,37529.0,38.1,89970.0,41089.0,2614.0,6.965280183324896
Chipotle Mexican Grill,477 S Associated Rd Ste A ,Brea,California,92821,US,33.9117969,-117.88205259999998,37529.0,38.1,89970.0,41089.0,2614.0,6.965280183324896
Chipotle Mexican Grill,5401 Lone Tree Way Ste 100 ,Brentwood,California,94513,US,37.96126018,-121.7488497,62991.0,40.1,103128.0,38990.0,4293.0,6.815259322760395
Chipotle Mexican Grill,5976 Orangethorpe Ave Buena Park  ,Park,California,90620,US,33.85831428,-118.03057720000001,46842.0,38.1,88082.0,30950.0,4083.0,8.716536441654926
Chipotle Mexican Grill,135 E Palm Ave Spc A2 ,Burbank,California,91502,US,34.18195879,-118.31143970000001,11598.0,37.3,38147.0,25992.0,2206.0,19.02052077944473
Chipotle Mexican Grill,4012 W Riverside Dr   ,Burbank,California,91505,US,34.1516477,-118.34335130000001,30680.0,38.4,84651.0,45028.0,2932.0,9.556714471968709
Chipotle Mexican Grill,48557 Morongo Trail    ,Cabazon,California,92230,US,33.923277399999996,-116.80533870000001,3406.0,38.4,48284.0,16368.0,996.0,29.24251321197886
Chipotle Mexican Grill,660 Ventura Blvd Unit 500  ,Camarillo,California,93010,US,34.21725346,-119.06555790000002,45092.0,38.5,92045.0,41674.0,3358.0,7.446997250066531
Chipotle Mexican Grill,1815 S Bascom Ave   ,Campbell,California,95008,US,37.29088001,-121.9320587,46513.0,40.0,115453.0,57933.0,3073.0,6.606755100724529
Chipotle Mexican Grill,6600 Topanga Canyon Blvd Unit FC09 ,Park,California,91303,US,34.19,-118.60255,31053.0,32.1,55130.0,23826.0,5936.0,19.115705406885002
Chipotle Mexican Grill,1955 41st Ave Ste A5  ,Capitola,California,95010,US,36.97793297,-121.9662903,9030.0,44.0,80011.0,45342.0,1198.0,13.26688815060908
Chipotle Mexican Grill,2505 Palomar Airport Rd Ste 100 ,Carlsbad,California,92011,US,33.12805532,-117.27045120000001,,,,,,
Chipotle Mexican Grill,3416 Via Mercato Ste 110  ,Carlsbad,California,92009,US,33.08184605,-117.2359404,45827.0,42.7,126348.0,60032.0,2026.0,4.420974534662972
Chipotle Mexican Grill,20420 Avalon Blvd Ste A  ,Carson,California,90746,US,33.8465713,-118.26345520000001,26996.0,42.2,84523.0,32749.0,2406.0,8.912431471329086
Chipotle Mexican Grill,3369 Castro Valley Blvd   ,Valley,California,94546,US,37.69534808,-122.0768217,44272.0,41.3,91513.0,42245.0,3190.0,7.2054571738344775
Chipotle Mexican Grill,10826 Alondra Blvd    ,Cerritos,California,90703,US,33.88592808,-118.1020102,50963.0,45.1,98934.0,38355.0,2699.0,5.295999058140219
Chipotle Mexican Grill,12560 Artesia Blvd    ,Cerritos,California,90703,US,33.87279148,-118.06421770000001,50963.0,45.1,98934.0,38355.0,2699.0,5.295999058140219
Chipotle Mexican Grill,459 Los Cerritos Mall   ,Cerritos,California,90703,US,33.8619,-118.092552,50963.0,45.1,98934.0,38355.0,2699.0,5.295999058140219
Chipotle Mexican Grill,9175 De Soto Ave   ,Chatsworth,California,91311,US,34.23752415,-118.58913500000001,40420.0,43.6,86156.0,41075.0,2944.0,7.283523008411677
Chipotle Mexican Grill,1960 E 20th St Ste 100 ,Chico,California,95928,US,39.72754269,-121.80506299999999,37558.0,30.9,47599.0,29696.0,8998.0,23.957612226423134
Chipotle Mexican Grill,620 Mangrove Ave    ,Chico,California,95926,US,39.73437615,-121.83515020000002,39012.0,28.3,45782.0,27443.0,10157.0,26.035578796267814
Chipotle Mexican Grill,12188 Central Ave    ,Chino,California,91710,US,34.03190486,-117.69030120000001,90582.0,37.2,79592.0,24103.0,8452.0,9.330772118080855
Chipotle Mexican Grill,13920 City Center Dr Ste 4005 ,Chino Hills,California,91709,US,34.0006695,-117.7316068,79298.0,37.3,104590.0,37492.0,5557.0,7.007742944336553
Chipotle Mexican Grill,2290 Otay Lakes Rd 100  ,Chula Vista,California,91915,US,32.64715652,-116.96557460000001,31740.0,32.7,112083.0,33654.0,2055.0,6.474480151228733
Chipotle Mexican Grill,569 H St Chula Vista  ,Chula Vista,California,91910,US,32.63153833,-117.088096,74297.0,37.6,61922.0,27841.0,10043.0,13.517369476560292
Chipotle Mexican Grill,720 Otay Lakes Rd   ,Chula Vista,California,91910,US,32.646182,-117.002625,74297.0,37.6,61922.0,27841.0,10043.0,13.517369476560292
Chipotle Mexican Grill,5851 Sunrise Blvd    ,Citrus Heights,California,95610,US,38.6720411,-121.27203279999999,45995.0,36.2,58780.0,29122.0,5987.0,13.016632242635069
Chipotle Mexican Grill,15495 Valley Blvd    ,City of Industry,California,91746,US,34.0219656,-117.95959350000001,30708.0,36.0,68254.0,19081.0,4147.0,13.504624202162303
Chipotle Mexican Grill,17501 Colima Rd Ste C  ,City of Industry,California,91748,US,33.991186,-117.9246994,47084.0,41.4,71000.0,27660.0,5324.0,11.307450513975024
Chipotle Mexican Grill,885 S Indian Hill Blvd  ,Claremont,California,91711,US,34.079562,-117.719517,36854.0,39.3,97593.0,43584.0,2837.0,7.697943235469691
Chipotle Mexican Grill,1210 Shaw Ave Ste 101  ,Clovis,California,93612,US,36.80816451,-119.6936529,35450.0,32.4,42664.0,21778.0,8164.0,23.029619181946405
Chipotle Mexican Grill,1840 Herndon Ave Clovis   ,Clovis,California,93611,US,36.83710281,-119.6829133,48473.0,35.8,87379.0,33430.0,3235.0,6.673818414375013
Chipotle Mexican Grill,990 Serramonte Blvd Ste D  ,Colma,California,94014,US,37.67119214,-122.4643989,49515.0,38.8,88942.0,31989.0,4178.0,8.437847117035242
Chipotle Mexican Grill,150 Citadel Dr    ,Commerce,California,90040,US,34.005728000000005,-118.152961,12645.0,34.7,46532.0,17821.0,2065.0,16.330565440885724
Chipotle Mexican Grill,1759 S Alameda St Ste 104 ,Compton,California,90220,US,33.87653522,-118.21783880000001,53703.0,31.4,53988.0,17765.0,11283.0,21.009999441371992
Chipotle Mexican Grill,2002 Salvio St Ste A  ,Concord,California,94520,US,37.9768843,-122.03561780000001,38568.0,34.6,57252.0,26531.0,6052.0,15.691765193943166
Chipotle Mexican Grill,785 Oak Grove Rd Ste E1 ,Concord,California,94518,US,37.936932899999995,-122.02482859999998,28428.0,41.8,93085.0,42602.0,2254.0,7.9288025889967635
Chipotle Mexican Grill,1160 E Ontario Ave Ste 101 ,Corona,California,92881,US,33.8476157,-117.5438169,33996.0,37.9,98861.0,37523.0,2485.0,7.30968349217555
Chipotle Mexican Grill,2560 Tuscany St Ste 102  ,Corona,California,92881,US,33.823651,-117.5165168,33996.0,37.9,98861.0,37523.0,2485.0,7.30968349217555
Chipotle Mexican Grill,2300 Harbor Blvd Ste L1  ,Costa Mesa,California,92626,US,33.6580777,-117.9187307,50541.0,35.1,84968.0,42080.0,4700.0,9.299380700817158
Chipotle Mexican Grill,260 Bristol St  Mesa  ,Costa Mesa,California,92626,US,33.66787924,-117.88292479999998,50541.0,35.1,84968.0,42080.0,4700.0,9.299380700817158
Chipotle Mexican Grill,468 E 17th St   ,Costa Mesa,California,92627,US,33.629424900000004,-117.90954380000001,63212.0,34.8,71776.0,36552.0,9888.0,15.642599506422831
Chipotle Mexican Grill,4114 Sepulveda Blvd Suite G  ,Culver City,California,90230,US,34.00716182,-118.41262309999999,32808.0,40.4,80677.0,44768.0,4096.0,12.484759814679347
Chipotle Mexican Grill,6000 Sepulveda Blvd Ste 3236  ,Culver City,California,90230,US,33.9854146,-118.39330690000001,32808.0,40.4,80677.0,44768.0,4096.0,12.484759814679347
Chipotle Mexican Grill,6150 W Slauson Ave 106  ,Culver City,California,90230,US,33.98811136,-118.39300700000001,32808.0,40.4,80677.0,44768.0,4096.0,12.484759814679347
Chipotle Mexican Grill,9512 Culver Blvd    ,Culver City,California,90232,US,34.0233754,-118.39433829999999,14660.0,40.6,82164.0,51972.0,1267.0,8.642564802182811
Chipotle Mexican Grill,10385 S De Anza Blvd  ,Cupertino,California,95014,US,37.31726503,-122.03278999999999,62430.0,41.1,160801.0,67384.0,3425.0,5.486144481819638
Chipotle Mexican Grill,20688 Homestead Rd    ,Cupertino,California,95014,US,37.33731505,-122.0364837,62430.0,41.1,160801.0,67384.0,3425.0,5.486144481819638
Chipotle Mexican Grill,6859 Katella Ave    ,Cypress,California,90630,US,33.8036646,-118.01243659999999,49169.0,41.8,92073.0,37271.0,2826.0,5.7475238463259375
Chipotle Mexican Grill,213 Westlake Ctr    ,Daly City,California,94015,US,37.7014805,-122.4823687,64887.0,39.4,90972.0,36257.0,5606.0,8.639635057869835
Chipotle Mexican Grill,33 Railroad Ave    ,Danville,California,94526,US,37.82315929,-122.0040949,32539.0,47.6,142426.0,74583.0,1087.0,3.3406066566274317
Chipotle Mexican Grill,227 E St Ste 1  ,Davis,California,95616,US,38.5440526,-121.7415034,52088.0,22.9,52827.0,30911.0,16498.0,31.673322070342497
Chipotle Mexican Grill,2710 Via De La Valle Ste 290,Del Mar,California,92014,US,32.98128659,-117.2497982,13863.0,48.3,140625.0,91177.0,651.0,4.695953256870808
Chipotle Mexican Grill,235 S Diamond Bar Blvd Ste B,Diamond Bar,California,91765,US,34.02087758,-117.8105588,47139.0,41.8,97968.0,38464.0,2897.0,6.1456543414158125
Chipotle Mexican Grill,8500 Firestone Blvd    ,Downey,California,90241,US,33.93780766,-118.1295524,44143.0,36.1,69308.0,26901.0,4777.0,10.821647826382438
Chipotle Mexican Grill,8890 Apollo Way Ste A  ,Downey,California,90242,US,33.92222904,-118.1315477,42553.0,34.4,66019.0,24903.0,4554.0,10.701948158766715
Chipotle Mexican Grill,5240 Dublin Blvd Ste S2J  ,Dublin,California,94568,US,37.70561684,-121.89083600000001,54420.0,36.6,140864.0,57510.0,1879.0,3.452774715178243
Chipotle Mexican Grill,7020 Amador Plaza Rd   ,Dublin,California,94568,US,37.70637316,-121.9291182,54420.0,36.6,140864.0,57510.0,1879.0,3.452774715178243
Chipotle Mexican Grill,225 Jamacha Rd    ,El Cajon,California,92019,US,32.794036199999994,-116.93481899999999,42400.0,41.7,82261.0,35726.0,4720.0,11.132075471698114
Chipotle Mexican Grill,9901 San Pablo Ave   ,El Cerrito,California,94530,US,37.89920809,-122.30230890000001,25754.0,42.2,99954.0,51876.0,2077.0,8.064766638192125
Chipotle Mexican Grill,307 N Pacific Coast Hwy Unit B,El Segundo,California,90245,US,33.91964298,-118.39646640000001,16850.0,38.7,98813.0,49818.0,1306.0,7.750741839762611
Chipotle Mexican Grill,4730 Elk Grove Blvd Ste 110 ,Elk Grove,California,95758,US,38.40832,-121.449308,63894.0,36.6,79885.0,32281.0,6697.0,10.481422355776756
Chipotle Mexican Grill,7440 Laguna Blvd Ste 124  ,Elk Grove,California,95758,US,38.4231808,-121.4155253,63894.0,36.6,79885.0,32281.0,6697.0,10.481422355776756
Chipotle Mexican Grill,268 N El Camino Real  ,Encinitas,California,92024,US,33.05221415,-117.26155619999999,51496.0,42.6,114131.0,62822.0,3464.0,6.7267360571694885
Chipotle Mexican Grill,1201 E Valley Pkwy Ste A ,Escondido,California,92027,US,33.13032265,-117.0665902,56811.0,33.8,63904.0,25622.0,7082.0,12.465895689215117
Chipotle Mexican Grill,1282 Auto Park Way Ste A ,Escondido,California,92029,US,33.11301485,-117.10103899999999,19149.0,44.7,90278.0,43994.0,1292.0,6.747088620815709
Chipotle Mexican Grill,200 E Via Rancho Pkwy Ste 455,Escondido,California,92025,US,33.071038,-117.065973,53772.0,32.4,60042.0,26004.0,10315.0,19.182846090902327
